"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-09-30,61100,"08540","NJ","Trenton","Mercer","Princeton",857,587900,0.00358484124274496,0.00307114826821362,0.0260034904013962,0.0240235710934522,-0.000102000926763934,"2006-06","2006-Q2",592400,-0.00759621877110061,"2006-04"
2016-09-30,71869,"32216","FL","Jacksonville","Duval","Jacksonville",858,134000,0.00374531835205993,0.017463933181473,0.0728582866293034,0.0643566016293895,-0.0232273075287734,"2006-08","2006-Q3",169700,-0.210371243370654,"2005-02"
2016-09-30,69242,"27215","NC","Burlington","Alamance","Burlington",859,140400,0.00789662598707825,0.0196078431372549,0.0532633158289572,0.0162942487022535,0.00407862435239958,"2016-09","2016-Q3",140400,0,"2016-09"
2016-09-30,95844,"89148","NV","Las Vegas","Clark","Las Vegas",860,244500,0.00991325898389095,0.0294736842105263,0.065359477124183,0.121680021542228,-0.0347107181130198,"2006-05","2006-Q2",352600,-0.306579693703914,"2004-04"
2016-09-30,72261,"32837","FL","Orlando","Orange","Orlando",861,217200,0.00695410292072323,0.0225988700564972,0.0610649731314118,0.098317928321471,-0.0280558644242862,"2006-05","2006-Q2",289800,-0.250517598343685,"2005-04"
2016-09-30,62190,"11706","NY","New York","Suffolk","Town of Islip",862,283000,-0.000706214689265537,0.0132474042248478,0.0431256911168448,0.0245341059667428,-0.0288377096011599,"2006-09","2006-Q3",379200,-0.253691983122363,"2004-03"
2016-09-30,96506,"91766","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pomona",863,349900,0.00430539609644087,0.0127351664254703,0.0661182205971968,0.103228455489917,-0.0167049085444164,"2007-03","2007-Q1",419600,-0.166110581506196,"2005-06"
2016-09-30,70457,"29414","SC","Charleston","Charleston","Charleston",864,230400,0.00304745319982586,0.0190181335692172,0.0661730680240629,0.0482918692831762,0.0052252041243952,"2016-09","2016-Q3",230400,0,"2016-09"
2016-09-30,95317,"87123","NM","Albuquerque","Bernalillo","Albuquerque",865,169200,-0.00118063754427391,-0.00936768149882904,0.00475059382422803,0.00214134723964232,-0.00666399099269832,"2009-05","2009-Q2",200000,-0.154,"2006-05"
2016-09-30,96465,"91706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Baldwin Park",866,394700,0.00304955527318933,0.00817369093231162,0.0615922538999462,0.0917315669963301,-0.0107160931417455,"2006-11","2006-Q4",444000,-0.111036036036036,"2005-10"
2016-09-30,96826,"92346","CA","Riverside","San Bernardino","Highland",867,309600,0.00617484562885928,0.0150819672131148,0.0683229813664596,0.111008673173406,-0.0195816871307921,"2006-05","2006-Q2",381200,-0.187827911857293,"2005-03"
2016-09-30,90628,"75023","TX","Dallas-Fort Worth","Collin","Plano",868,258300,0.00859039437719641,0.0356856455493184,0.127947598253275,0.0947056726223896,0.0428423797789232,"2016-09","2016-Q3",258300,0,"2016-09"
2016-09-30,87015,"65803","MO","Springfield","Greene","Springfield",869,84900,0,-0.00468933177022274,0.0625782227784731,0.0160575926127475,-0.00369300797310657,"2009-05","2009-Q2",91900,-0.0761697497279652,"2006-02"
2016-09-30,62234,"11758","NY","New York","Nassau","Massapequa",870,448300,0.00380653828929691,0.00968468468468468,0.0394157199165314,0.027938896993106,-0.00873339042790655,"2006-09","2006-Q3",489400,-0.0839803841438496,"2005-02"
2016-09-30,96765,"92260","CA","Riverside","Riverside","Palm Desert",871,324800,0.000616142945163278,-0.00459699662886914,0.024928999684443,0.0534073377415121,-0.0282760373469869,"2006-09","2006-Q3",432700,-0.249364455743009,"2004-08"
2016-09-30,58570,"01970","MA","Boston","Essex","Salem",872,322500,0,0.00655430711610487,0.0501465320742429,0.0461265763482197,0.00102905618136773,"2005-10","2005-Q4",332200,-0.0291992775436484,"2005-02"
2016-09-30,69452,"27612","NC","Raleigh","Wake","Raleigh",873,304000,0.00762346702021876,0.0277214334009466,0.0738255033557047,0.038314892736776,0.0227335199429737,"2016-09","2016-Q3",304000,0,"2016-09"
2016-09-30,69723,"28110","NC","Charlotte","Union","Monroe",874,166700,0.00361228175797712,0.0115291262135922,0.0438321853475266,0.0385114823279127,0.00861266423856355,"2016-09","2016-Q3",166700,0,"2016-09"
2016-09-30,98312,"95616","CA","Sacramento","Yolo","Davis",875,613500,0.00639763779527559,0.00656275635767022,0.025062656641604,0.0601586350684777,0.00678256921221765,"2006-04","2006-Q2",621100,-0.0122363548542908,"2006-03"
2016-09-30,93305,"80229","CO","Denver","Adams","Thornton",876,245800,0.00737704918032787,0.0314729332773815,0.157250470809793,0.129679074145173,0.0354478720893205,"2016-09","2016-Q3",245800,0,"2016-09"
2016-09-30,79090,"48235","MI","Detroit","Wayne","Detroit",877,37700,0.0134408602150538,0.0472222222222222,0.0385674931129477,0.0190827398572639,-0.0901768949341325,"2006-07","2006-Q3",98100,-0.615698267074414,
2016-09-30,79074,"48219","MI","Detroit","Wayne","Detroit",878,36100,0.0140449438202247,0.0284900284900285,-0.0373333333333333,0.00449203937614051,-0.0875058971467734,"2005-08","2005-Q3",92100,-0.608034744842562,
2016-09-30,61074,"08401","NJ","Atlantic City","Atlantic","Atlantic City",879,122500,-0.00487408610885459,-0.0105008077544426,-0.00729335494327391,-0.054596843981327,-0.0638248632711514,"2007-01","2007-Q1",239100,-0.487662066081138,"2003-07"
2016-09-30,81843,"54703","WI","Eau Claire","Eau Claire","Eau Claire",880,140000,0.00719424460431655,0.0218978102189781,0.0687022900763359,0.0354857884559052,0.0169844889319937,"2016-09","2016-Q3",140000,0,"2016-09"
2016-09-30,72582,"33415","FL","Miami-Fort Lauderdale","Palm Beach","Greenacres",881,120600,0.0160067396798652,0.0700976042590949,0.243298969072165,0.158467605123567,-0.0421437455106625,"2006-09","2006-Q3",185500,-0.349865229110512,"2004-09"
2016-09-30,99116,"97202","OR","Portland","Multnomah","Portland",882,511400,0.00689112029927151,0.039642203699939,0.200187749354612,0.112645591678792,0.0432096401649318,"2016-09","2016-Q3",511400,0,"2016-09"
2016-09-30,94802,"85207","AZ","Phoenix","Maricopa","Mesa",883,286900,0.00666666666666667,0.0159348441926346,0.0379884225759768,0.104807546891733,-0.0119958134006258,"2006-03","2006-Q1",329400,-0.129022465088039,"2005-07"
2016-09-30,94734,"85018","AZ","Phoenix","Maricopa","Phoenix",884,431000,0.00677411819668302,0.0210850509357972,0.0726729716276755,0.124131252538642,0.0105917512032914,"2016-09","2016-Q3",431000,0,"2016-09"
2016-09-30,69210,"27107","NC","Winston-Salem","Forsyth","Winston-Salem",885,115400,0.00260642919200695,0.00610287707061901,0.0462375339981868,0.00889819973457517,,"2010-10","2010-Q4",117200,-0.015358361774744,
2016-09-30,95303,"87108","NM","Albuquerque","Bernalillo","Albuquerque",886,155300,0.00517799352750809,0.00909681611435997,0.00844155844155844,0.00496691547223649,-0.00824217144372841,"2009-05","2009-Q2",180100,-0.137701277068295,"2006-04"
2016-09-30,90771,"75219","TX","Dallas-Fort Worth","Dallas","Dallas",887,281400,0.00679785330948122,0.0177215189873418,0.110497237569061,0.0943311479108051,0.0433428170262165,"2016-09","2016-Q3",281400,0,"2016-09"
2016-09-30,90779,"75227","TX","Dallas-Fort Worth","Dallas","Dallas",888,103600,0.0146914789422135,0.0146914789422135,0.146017699115044,0.105299624126743,,"2016-09","2016-Q3",103600,0,"2016-09"
2016-09-30,77374,"44870","OH","Sandusky","Erie","Sandusky",889,85500,0.00588235294117647,0.00944510035419126,0.0401459854014599,0.0309889508627512,-0.00995842902939847,"2005-09","2005-Q3",99800,-0.143286573146293,"2001-06"
2016-09-30,65905,"19403","PA","Philadelphia","Montgomery","West Norriton",890,261500,0.00887345679012346,0.0186988702765875,0.0497792051384986,0.0151171833428134,-0.00860334879057245,"2006-06","2006-Q2",286700,-0.0878967561911406,"2005-03"
2016-09-30,97958,"95060","CA","Santa Cruz","Santa Cruz","Santa Cruz",891,831600,0.00277342336910648,0.000722021660649819,0.0453802639849151,0.0725516035778346,0.00742527972209528,"2016-05","2016-Q2",831900,-0.000360620266858997,"2016-05"
2016-09-30,96415,"91406","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",892,513000,0.00904799370574351,0.0276442307692308,0.090793110780353,0.101548528435267,-0.00483941724562054,"2006-11","2006-Q4",539900,-0.0498240414891647,"2005-11"
2016-09-30,66745,"21044","MD","Baltimore","Howard","Columbia",893,362600,0.00110436223081171,0.00750208391219783,0.00193423597678917,0.0113529348115649,-0.0127150459796227,"2006-06","2006-Q2",414500,-0.125211097708082,"2005-04"
2016-09-30,94852,"85260","AZ","Phoenix","Maricopa","Scottsdale",894,375300,0.000533191149026926,0.00267165375367352,0.0279375513557929,0.0719974871498164,-0.016024804523795,"2006-01","2006-Q1",455000,-0.175164835164835,"2005-04"
2016-09-30,67307,"22554","VA","Washington","Stafford","Stafford",895,320600,0.0043859649122807,0.011037527593819,0.02592,0.0358738047234028,-0.0218840235915185,"2006-04","2006-Q2",418200,-0.233381157340985,"2004-09"
2016-09-30,82113,"55112","MN","Minneapolis-St Paul","Ramsey","New Brighton",896,230900,0.00829694323144105,0.0326475849731664,0.091725768321513,0.0754488988664204,-0.00163100710952591,"2006-05","2006-Q2",237000,-0.0257383966244726,"2006-01"
2016-09-30,99676,"98270","WA","Seattle","Snohomish","Marysville",897,301000,0.00567991981289676,0.0238095238095238,0.094147582697201,0.089143245388716,0.00307461565349332,"2007-06","2007-Q2",305100,-0.01343821697804,"2007-02"
2016-09-30,91664,"77015","TX","Houston","Harris","Cloverleaf",898,110500,-0.001806684733514,-0.0169039145907473,0.04739336492891,0.0612160853865935,0.0083333524670981,"2016-06","2016-Q2",112400,-0.0169039145907473,"2016-04"
2016-09-30,58973,"02895","RI","Providence","Providence","Woonsocket",899,157500,0.0135135135135135,0.031434184675835,0.106039325842697,0.0196465775604644,-0.0366536553944173,"2005-10","2005-Q4",233400,-0.325192802056555,"2002-10"
2016-09-30,98437,"95828","CA","Sacramento","Sacramento","Florin",900,259600,0.00854700854700855,0.0317965023847377,0.142102947646282,0.157944240490404,-0.0241226944677733,"2005-12","2005-Q4",341300,-0.23937884559039,"2004-08"
2016-09-30,69444,"27604","NC","Raleigh","Wake","Raleigh",901,166700,0.00664251207729469,0.0195718654434251,0.0617834394904459,0.0395682631716161,0.0149575608682839,"2016-09","2016-Q3",166700,0,"2016-09"
2016-09-30,63904,"15108","PA","Pittsburgh","Allegheny","Moon Township",902,181000,0.00779510022271715,0.0145739910313901,0.0390355912743972,0.0355402819720716,0.0232740693819187,"2016-09","2016-Q3",181000,0,"2016-09"
2016-09-30,97813,"94611","CA","San Francisco","Alameda","Oakland",903,1075500,0.0119495671810312,0.0241881725549948,0.0635878164556962,0.095188377202317,0.0209861186156488,"2016-09","2016-Q3",1075500,0,"2016-09"
2016-09-30,95057,"85719","AZ","Tucson","Pima","Tucson",904,187400,0.0102425876010782,0.0146182999458581,0.0516273849607183,0.0308340181651865,-0.0229189588850598,"2006-05","2006-Q2",239300,-0.216882574174676,"2005-02"
2016-09-30,72445,"33142","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",905,133600,0.0221882172915073,0.0577988915281077,0.212341197822142,0.112779046166673,-0.0341970388611864,"2007-11","2007-Q4",213900,-0.375409069658719,"2005-03"
2016-09-30,71832,"32164","FL","Daytona Beach","Flagler","Palm Coast",906,174500,0.00750577367205543,0.0264705882352941,0.0933583959899749,0.0929318164918769,-0.0294100023960792,"2006-07","2006-Q3",236700,-0.262779890156316,"2004-11"
2016-09-30,78983,"48111","MI","Detroit","Wayne","Van Buren Township",907,166500,0.00786924939467312,0.0195958358848745,0.0896596858638743,0.0978493468466144,-0.0121237505661771,"2006-02","2006-Q1",190200,-0.124605678233438,"2001-01"
2016-09-30,96001,"90020","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",908,512600,0.0076666011401612,0.0256102440976391,0.0962360992301112,0.104395940398981,-0.0000780000819152749,"2007-12","2007-Q4",529900,-0.0326476693715795,"2006-09"
2016-09-30,62810,"12866","NY","Albany","Saratoga","Saratoga Springs",909,320400,0.00881612090680101,0.0148875514729173,0.054641211323239,0.0279107753517385,0.0102629063744908,"2016-09","2016-Q3",320400,0,"2016-09"
2016-09-30,84633,"60632","IL","Chicago","Cook","Chicago",910,162300,0.00870105655686762,0.0324427480916031,0.0741230972865652,0.0355344053801803,-0.0376801420981769,"2006-04","2006-Q2",240700,-0.325716659742418,"2003-03"
2016-09-30,85876,"63033","MO","St. Louis","Saint Louis","Florissant",911,110300,0.0184672206832872,0.0514775977121068,0.0931615460852329,0.0228874645758701,-0.023631549166321,"2007-06","2007-Q2",149200,-0.260723860589812,"2001-11"
2016-09-30,82063,"55044","MN","Minneapolis-St Paul","Dakota","Lakeville",912,323600,0.00309981401115933,0.00590612371774946,0.0630749014454665,0.0607139830981505,0.00209438200925782,"2016-09","2016-Q3",323600,0,"2016-09"
2016-09-30,71286,"30721","GA","Dalton","Whitfield","Dalton",913,102500,0.00885826771653543,0.0364004044489383,0.102150537634409,0.0758973874340712,-0.00793508990395708,"2007-02","2007-Q1",112300,-0.0872662511130899,"2005-02"
2016-09-30,96237,"90803","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",914,852800,0.00129153457790302,0.00400282552389922,0.0641377589218867,0.0617591753027209,0.00148961784772395,"2016-09","2016-Q3",852800,0,"2016-09"
2016-09-30,94903,"85326","AZ","Phoenix","Maricopa","Buckeye",915,167600,0.00660660660660661,0.0176077717061324,0.0890188434048083,0.147877659930506,-0.0346233806994807,"2006-09","2006-Q3",238400,-0.296979865771812,
2016-09-30,98953,"96822","HI","Urban Honolulu","Honolulu","Honolulu",916,535600,-0.00334946036471902,-0.00372023809523809,-0.00759681304428386,0.0327476019828834,0.00809757826320334,"2016-03","2016-Q1",539700,-0.00759681304428386,"2015-10"
2016-09-30,99491,"98003","WA","Seattle","King","Federal Way",917,285700,0.00847158489234028,0.0332730560578662,0.126577287066246,0.098268544575353,0.00327851142832447,"2007-07","2007-Q3",289000,-0.0114186851211073,"2007-03"
2016-09-30,72173,"32725","FL","Daytona Beach","Volusia","Deltona",918,130500,0.0116279069767442,0.0357142857142857,0.115384615384615,0.118041648726279,-0.039218889473959,"2006-08","2006-Q3",194800,-0.330082135523614,"2004-10"
2016-09-30,65806,"19139","PA","Philadelphia","Philadelphia","Philadelphia",919,65200,0.0171606864274571,0.0365659777424483,0.114529914529915,0.0137387802783966,0.0107296312641945,"2010-04","2010-Q2",72000,-0.0944444444444444,"2009-06"
2016-09-30,90613,"75006","TX","Dallas-Fort Worth","Denton","Carrollton",920,198200,0.0148489503328213,0.0448075909330522,0.153667054714785,0.0983389699635007,0.0324620938820932,"2016-09","2016-Q3",198200,0,"2016-09"
2016-09-30,92329,"78233","TX","San Antonio","Bexar","San Antonio",921,133700,0.00677710843373494,0.02217125382263,0.095004095004095,0.0481206656462965,0.019796158044243,"2016-09","2016-Q3",133700,0,"2016-09"
2016-09-30,96009,"90028","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",922,780400,-0.00509943906170321,-0.0117766240344435,0.0543096460416104,0.0983579482165242,0.0238549115246873,"2016-05","2016-Q2",790200,-0.0124019235636548,"2015-12"
2016-09-30,98306,"95610","CA","Sacramento","Sacramento","Citrus Heights",923,305500,0.00991735537190083,0.0300067430883345,0.102092352092352,0.120192512275602,-0.015015539139757,"2005-12","2005-Q4",377200,-0.190084835630965,"2004-08"
2016-09-30,94760,"85044","AZ","Phoenix","Maricopa","Phoenix",924,258600,0,-0.00269957578094871,0.0233478432924416,0.0984586171081014,-0.0153947259224856,"2006-04","2006-Q2",308400,-0.16147859922179,"2005-07"
2016-09-30,79032,"48170","MI","Detroit","Wayne","Plymouth Township",925,286300,0.00845368087354702,0.0159687721788502,0.0502567865003668,0.0994683440923865,0.0105015885680184,"2016-09","2016-Q3",286300,0,"2016-09"
2016-09-30,72371,"33033","FL","Miami-Fort Lauderdale","Miami-Dade","Homestead",926,169000,0.015015015015015,0.0477371357718537,0.175243393602225,0.144396999963978,-0.0382455324757247,"2007-05","2007-Q2",257200,-0.342923794712286,"2004-12"
2016-09-30,70238,"28806","NC","Asheville","Buncombe","Asheville",927,214400,0.0175605125771239,0.0463640800390434,0.138608603292618,0.0743420971976017,0.0315189812094405,"2016-09","2016-Q3",214400,0,"2016-09"
2016-09-30,96161,"90503","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",928,797500,0.00339708102667338,0.0101329955668144,0.0370611183355007,0.0645541150503746,0.0108808454598104,"2016-09","2016-Q3",797500,0,"2016-09"
2016-09-30,70592,"29607","SC","Greenville","Greenville","Greenville",929,173000,0.0087463556851312,0.0212514757969303,0.0826032540675845,0.0442848976922305,0.0229353423057699,"2016-09","2016-Q3",173000,0,"2016-09"
2016-09-30,61214,"08854","NJ","New York","Middlesex","Piscataway Township",930,289200,0.00591304347826087,0.00766550522648084,0.0266240681576145,0.00455679587905955,-0.0209237241401204,"2006-05","2006-Q2",360200,-0.197112715158245,"2004-07"
2016-09-30,74252,"37221","TN","Nashville","Davidson","Nashville",931,272800,0.00999629766753054,0.0376569037656904,0.122171945701357,0.0689060147289957,0.0231951700276745,"2016-09","2016-Q3",272800,0,"2016-09"
2016-09-30,96245,"90813","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",932,351700,0.00285143997718848,0.014421690222094,0.0350206003531489,0.11486768170094,-0.0150044036646172,"2006-08","2006-Q3",410900,-0.144073983937698,"2005-08"
2016-09-30,69385,"27526","NC","Raleigh","Wake","Fuquay Varina",933,219000,0.00735970561177553,0.0224089635854342,0.0584823586273562,0.0459980166976584,0.01723487652963,"2016-09","2016-Q3",219000,0,"2016-09"
2016-09-30,98323,"95628","CA","Sacramento","Sacramento","Fair Oaks",934,405400,0.00172967630343464,0.0114770459081836,0.0784783187017824,0.0983655402389236,-0.00704523074931918,"2006-01","2006-Q1",470400,-0.138180272108844,"2004-10"
2016-09-30,94956,"85382","AZ","Phoenix","Maricopa","Peoria",935,243600,0.00370828182941904,0.0112079701120797,0.0527225583405359,0.0943521951691182,-0.0193939615538598,"2006-01","2006-Q1",308200,-0.209604153147307,"2005-04"
2016-09-30,70844,"30064","GA","Atlanta","Cobb","Marietta",936,253200,0.00635930047694754,0.0201450443190975,0.0634187316253675,0.0614691687651516,0.00930584820487268,"2016-09","2016-Q3",253200,0,"2016-09"
2016-09-30,61173,"08757","NJ","New York","Ocean","Berkeley",937,149200,0.00201477501678979,0.0094722598105548,0.0906432748538012,0.0471528873489091,-0.0283420597774579,"2006-09","2006-Q3",198900,-0.249874308697838,"2003-07"
2016-09-30,73005,"34112","FL","Naples","Collier","Naples",938,190500,0.0111464968152866,0.0258481421647819,0.0744500846023689,0.0814235512165655,-0.0452531022350917,"2006-10","2006-Q4",302800,-0.370871862615588,"2004-12"
2016-09-30,81986,"54935","WI","Fond du Lac","Fond du Lac","Fond du Lac",939,105500,0.00094876660341556,0,0.0203094777562863,0.00461291928411134,-0.00719503474262595,"2007-02","2007-Q1",116700,-0.0959725792630677,"2005-07"
2016-09-30,72035,"32514","FL","Pensacola","Escambia","Pensacola",940,134100,0.00675675675675676,0.0143721633888048,0.0347222222222222,0.0257364202643207,-0.0127108117957252,"2006-04","2006-Q2",153800,-0.128088426527958,"2005-04"
2016-09-30,65771,"19103","PA","Philadelphia","Philadelphia","Philadelphia",941,478100,0.0131383767747404,0.0165851584095258,0.0277300085984523,0.0330301782301528,0.0118188451033108,"2016-09","2016-Q3",478100,0,"2016-09"
2016-09-30,90265,"74055","OK","Tulsa","Tulsa","Owasso",942,163900,0.00490496627835684,0.00861538461538462,0.0373417721518987,0.0323200357960709,0.0255124862880258,"2016-09","2016-Q3",163900,0,"2016-09"
2016-09-30,78483,"47201","IN","Columbus","Bartholomew","Columbus",943,131200,0.0115651503469545,0.025,0.0807248764415156,0.0364430448037021,,"2016-09","2016-Q3",131200,0,"2016-09"
2016-09-30,88479,"70115","LA","New Orleans","Orleans","New Orleans",944,532900,0.014081826831589,0.0383865939204988,0.102399669011171,0.109614464677887,,"2016-09","2016-Q3",532900,0,"2016-09"
2016-09-30,84625,"60623","IL","Chicago","Cook","Chicago",945,140100,0.00863930885529158,0.043186895011169,0.0768639508070715,0.0409999377269994,-0.0345831376212402,"2006-10","2006-Q4",199500,-0.297744360902256,"2003-03"
2016-09-30,63630,"14609","NY","Rochester","Monroe","Rochester",946,87200,0.00460829493087558,0.00460829493087558,0.0210772833723653,0.0133635179823601,0.0141092123197812,"2016-04","2016-Q2",87400,-0.0022883295194508,"2016-04"
2016-09-30,69372,"27513","NC","Raleigh","Wake","Cary",947,287100,0.00772200772200772,0.0213447171824973,0.0785123966942149,0.0483742237837188,0.0200095269167833,"2016-09","2016-Q3",287100,0,"2016-09"
2016-09-30,71229,"30605","GA","Athens","Clarke","Athens",948,134500,0.000744047619047619,0.00900225056264066,0.0632411067193676,0.0515698359266512,-0.00569132270354,"2006-02","2006-Q1",143400,-0.0620641562064156,"2004-06"
2016-09-30,94914,"85338","AZ","Phoenix","Maricopa","Goodyear",949,220600,0.00684618895481515,0.023191094619666,0.0991529646238166,0.125399869452865,-0.0247396539551219,"2006-01","2006-Q1",285600,-0.227591036414566,"2005-04"
2016-09-30,73195,"34741","FL","Orlando","Osceola","Kissimmee",950,118900,0.0127768313458262,0.0276577355229041,0.115384615384615,0.131173872341864,-0.0419942667697055,"2006-12","2006-Q4",184200,-0.354505971769815,"2004-11"
2016-09-30,93459,"80537","CO","Fort Collins","Larimer","Loveland",951,283200,0.00998573466476462,0.0305676855895197,0.0955512572533849,0.0862032410684586,0.0366463690642695,"2016-09","2016-Q3",283200,0,"2016-09"
2016-09-30,91689,"77040","TX","Houston","Harris","Houston",952,159500,0.00251414204902577,0.0370611183355007,0.140100071479628,0.0728859699572839,0.0243451490069606,"2016-09","2016-Q3",159500,0,"2016-09"
2016-09-30,85052,"61554","IL","Peoria","Tazewell","Pekin",953,93600,-0.00425531914893617,-0.0116156282998944,0.00321543408360129,0.00945015247352021,0.000643295859114712,"2007-12","2007-Q4",97500,-0.04,"2006-12"
2016-09-30,96807,"92324","CA","Riverside","San Bernardino","Colton",954,255100,0.00512214342001576,0.0195843325339728,0.0892399658411614,0.140156571422765,-0.0313540044739754,"2006-07","2006-Q3",354400,-0.280191873589165,"2005-03"
2016-09-30,66261,"20171","VA","Washington","Fairfax","Herndon",955,575900,0.00611460517120894,0.0130167106420405,0.017311429076135,0.0261766970407766,-0.000312018139671633,"2006-02","2006-Q1",619400,-0.0702292541168873,"2005-06"
2016-09-30,399576,"33578","FL","Tampa","Hillsborough","Riverview",956,169300,0.00474777448071217,0.0168168168168168,0.065449968533669,0.0877032700083884,-0.0228837086182543,"2006-08","2006-Q3",213700,-0.207767898923725,"2005-06"
2016-09-30,97757,"94550","CA","San Francisco","Alameda","Livermore",957,749900,0.00401660195474628,0.00455458807769591,0.0234748191620035,0.116409526313581,0.0111489624898662,"2016-03","2016-Q1",753800,-0.00517378615017246,"2016-02"
2016-09-30,98040,"95206","CA","Stockton","San Joaquin","Stockton",958,222100,0.015546410608139,0.0521080056845097,0.157977059436913,0.149008925974751,-0.0464856107961833,"2006-04","2006-Q2",369800,-0.399405083829097,"2004-02"
2016-09-30,70632,"29651","SC","Greenville","Greenville","Greer",959,159300,0.00695322376738306,0.0204996796925048,0.0705645161290323,0.034578148628436,0.0188222761289494,"2016-09","2016-Q3",159300,0,"2016-09"
2016-09-30,64741,"16801","PA","State College","Centre","State College",960,274300,0.00219218122031421,0.0281109445277361,0.0664852255054432,0.0329979325103575,0.018883292171131,"2016-09","2016-Q3",274300,0,"2016-09"
2016-09-30,97783,"94577","CA","San Francisco","Alameda","San Leandro",961,577600,0.0108505425271264,0.02812388750445,0.114412502411731,0.136078997158817,0.00240334910100559,"2016-09","2016-Q3",577600,0,"2016-09"
2016-09-30,66831,"21221","MD","Baltimore","Baltimore","Essex",962,175000,0.00286532951289398,0.00980957876514714,0.016260162601626,0.00855827544253529,-0.0243838001765555,"2007-02","2007-Q1",225600,-0.224290780141844,"2005-07"
2016-09-30,75570,"40216","KY","Louisville/Jefferson County","Jefferson","Pleasure Ridge Park",963,104200,-0.00191570881226054,-0.00287081339712919,0.0388833499501496,0.0154722997277932,0.00760208907311166,"2016-07","2016-Q3",104500,-0.00287081339712919,"2016-07"
2016-09-30,97557,"94102","CA","San Francisco","San Francisco","San Francisco",964,806300,-0.00530471255859857,-0.0238498789346247,-0.0779874213836478,0.116707917278537,0.0316038847165625,"2015-08","2015-Q3",877100,-0.0807205563789762,"2015-03"
2016-09-30,97572,"94118","CA","San Francisco","San Francisco","San Francisco",965,1776200,0.000337913944582113,0.00378638033342752,0.0163071465354466,0.105915086323663,0.0471852270099291,"2016-02","2016-Q1",1801500,-0.0140438523452678,"2016-01"
2016-09-30,76573,"43204","OH","Columbus","Franklin","Columbus",966,86300,0.0152941176470588,0.0360144057623049,0.0680693069306931,0.035462935347035,-0.0103889666752152,"2006-04","2006-Q2",96700,-0.107549120992761,"2002-12"
2016-09-30,93309,"80233","CO","Denver","Adams","Northglenn",967,271800,0.00741289844329133,0.0283768444948922,0.127333056822895,0.113894442556164,0.0360718543481346,"2016-09","2016-Q3",271800,0,"2016-09"
2016-09-30,77068,"44212","OH","Cleveland","Medina","Brunswick",968,163000,0.00307692307692308,0.00555212831585441,0.0117939168218498,0.0236792976515723,-0.00331305458130848,"2006-01","2006-Q1",171300,-0.0484530064214828,"2004-09"
2016-09-30,97753,"94546","CA","San Francisco","Alameda","Castro Valley",969,682200,0.00902233397426416,0.0264820944929281,0.0652717051842598,0.120636805540273,0.00941098530645412,"2016-09","2016-Q3",682200,0,"2016-09"
2016-09-30,70600,"29615","SC","Greenville","Greenville","Greenville",970,218300,0.00552740672501152,0.0181902985074627,0.0722003929273085,0.0392212164204215,0.0192523472085679,"2016-09","2016-Q3",218300,0,"2016-09"
2016-09-30,98170,"95403","CA","Santa Rosa","Sonoma","Santa Rosa",971,498100,0.0082995951417004,0.0295576684580405,0.0870798777826277,0.115873529249635,-0.00915793324738134,"2006-04","2006-Q2",565100,-0.118563086179437,"2005-01"
2016-09-30,58945,"02860","RI","Providence","Providence","Pawtucket",972,162500,0.00619195046439629,0.0143570536828964,0.0726072607260726,0.0379305216856474,-0.0306308765886869,"2006-05","2006-Q2",224800,-0.277135231316726,"2003-07"
2016-09-30,100154,"99205","WA","Spokane","Spokane","Spokane",973,141200,0.0056980056980057,0.0209689081706435,0.0988326848249027,0.0386718720539021,0.00600075249450982,"2007-11","2007-Q4",141500,-0.00212014134275618,"2007-10"
2016-09-30,94745,"85029","AZ","Phoenix","Maricopa","Phoenix",974,170200,0.0100890207715134,0.0271575135787568,0.0959433354797167,0.161536161675546,-0.0218140567574092,"2006-08","2006-Q3",213100,-0.201313937118724,"2005-07"
2016-09-30,91463,"76542","TX","Killeen","Bell","Killeen",975,129000,0.000775795190069822,-0.00154798761609907,0.00389105058365759,0.0103939202608661,-0.00244735264295759,"2006-10","2006-Q4",132900,-0.0293453724604966,"2006-05"
2016-09-30,60763,"07712","NJ","New York","Monmouth","Asbury Park",976,340300,0.00235640648011782,0.0158208955223881,0.0225360576923077,0.022211835253944,-0.00982117077241496,"2006-03","2006-Q1",386000,-0.11839378238342,"2004-12"
2016-09-30,74166,"37087","TN","Nashville","Wilson","Lebanon",977,204400,0.00541072306935563,0.0169154228855721,0.10307609282245,0.0507262950948781,0.02189225134247,"2016-09","2016-Q3",204400,0,"2016-09"
